HotelID,Hotel Name,DateTY,DateLY,PropSupTY,PropDemTY,PropRevTY,PropOccTY,PropADRTY,PropRevPARTY,PropSupLY,PropDemLY,PropRevLY,PropOccLY,PropADRLY,PropRevPARLY,CompSupTY,CompDemTY,CompRevTY,CompOccTY,CompADRTY,CompRevPARTY,CompSupLY,CompDemLY,CompRevLY,CompOccLY,CompADRLY,CompRevPARLY
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-08,2021-12-09,234,231,45503,98.718%,196.982684,194.457265,234,204,26299,87.179%,128.9166667,112.3888889,1311,946,171400,72.159%,181.1839323,130.7398932,1311,728,92508,55.530%,127.0714286,70.56292906
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-09,2021-12-10,234,199,31468,85.043%,158.1306533,134.4786325,234,204,26364,87.179%,129.2352941,112.6666667,1311,959,151053,73.150%,157.5109489,115.2196796,1311,969,124315,73.913%,128.2920537,94.8245614
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-10,2021-12-11,234,174,24143,74.359%,138.7528736,103.1752137,234,225,30715,96.154%,136.5111111,131.2606838,1311,1131,178099,86.270%,157.4703802,135.849733,1311,1207,160114,92.067%,132.6545153,122.1311976
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-11,2021-12-12,234,147,26623,62.821%,181.1088435,113.7735043,234,129,14562,55.128%,112.8837209,62.23076923,1311,886,153412,67.582%,173.1512415,117.0190694,1311,746,100113,56.903%,134.1997319,76.36384439
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-12,2021-12-13,234,231,52051,98.718%,225.3290043,222.4401709,234,125,15996,53.419%,127.968,68.35897436,1311,1115,225302,85.050%,202.064574,171.8550725,1311,635,87132,48.436%,137.215748,66.46224256
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-13,2021-12-14,234,230,52973,98.291%,230.3173913,226.3803419,234,127,15300,54.274%,120.4724409,65.38461538,1311,1124,242758,85.736%,215.9768683,185.1700992,1311,741,95488,56.522%,128.8636977,72.83600305
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-14,2021-12-15,234,201,43772,85.897%,217.7711443,187.0598291,234,122,14851,52.137%,121.7295082,63.46581197,1311,853,155616,65.065%,182.4337632,118.7002288,1311,671,90514,51.182%,134.8941878,69.04195271
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-15,2021-12-16,234,191,30210,81.624%,158.1675393,129.1025641,234,115,12661,49.145%,110.0956522,54.10683761,1311,825,137673,62.929%,166.8763636,105.01373,1311,607,88204,46.301%,145.3113674,67.27993898
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-16,2021-12-17,234,186,24251,79.487%,130.3817204,103.6367521,234,182,18263,77.778%,100.3461538,78.04700855,1311,852,113899,64.989%,133.6842723,86.87948131,1311,788,90812,60.107%,115.2436548,69.26926011
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-17,2021-12-18,234,199,28241,85.043%,141.9145729,120.6880342,234,213,23376,91.026%,109.7464789,99.8974359,1311,1120,150143,85.431%,134.05625,114.525553,1311,913,103393,69.641%,113.245345,78.86575133
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-18,2021-12-19,234,120,14348,51.282%,119.5666667,61.31623932,234,122,11792,52.137%,96.6557377,50.39316239,1311,658,79341,50.191%,120.5790274,60.5194508,1311,649,67774,49.504%,104.4283513,51.69641495
4763,AC Hotels by Marriott Washington DC Convention Center,2022-12-19,2021-12-20,234,97,10683,41.453%,110.1340206,45.65384615,234,104,10339,44.444%,99.41346154,44.18376068,1311,605,71483,46.148%,118.153719,54.52555301,1311,554,57263,42.258%,103.3628159,43.67887109
